taxonID	parentNameUsageID	canonicalName	taxonRank
2657027	2657026	Monosporus belangeri	species
2657615	2657613	Grallatoria reptans	species
2656867	2656832	Anotrichium tenue	species
6452772	2657733	Spongoclonium caribaeum	species
9010908	2657536	Griffithsia caribaea	species
2657553	2657536	Griffithsia globulifera	species
2657539	2657536	Griffithsia opuntioides	species
2657585	2657536	Griffithsia schousboei	species
2657374	2657328	Spermothamnion investiens	species
5275705	2653483	Porphyra umbilicalis	species
8398619	4908866	Pyropia acanthophora	species
7929792	4908866	Pyropia suborbiculata	species
2657271	2657263	Tiffaniella gorgonea	species
2645412	2645411	Gayralia oxysperma	species
5276694	2656745	Seirospora occidentalis	species
5276770	2657682	Crouania capricornica	species
5276761	2657682	Crouania pleonospora	species
5276756	2657682	Crouania attenuata	species
2658507	2658493	Callithamnion apiculatum	species
2656888	2656877	Aglaothamnion tenuissimum	species
2656908	2656877	Aglaothamnion halliae	species
2656912	2656877	Aglaothamnion hervey	species
2656878	2656877	Aglaothamnion collinsii	species
2656966	2656877	Aglaothamnion boergesenii	species
2656907	2656877	Aglaothamnion uruguayense	species
2656879	2656877	Aglaothamnion cordatum	species
2657244	2657243	Crouanophycus latiaxis	species
2643203	2643200	Pedobesia simplex	species
2643238	2643220	Derbesia vaucheriaeformis	species
7443380	2643220	Derbesia marina	species
2656003	2655949	Pneophyllum fragile	species
2643554	2643549	Rhipilia penicilloides	species
2643561	2643549	Rhipilia tomentosa	species
2643552	2643549	Rhipilia orientalis	species
5276162	2655124	Jania adhaerens	species
5276161	2655124	Jania capillacea	species
5276203	2655124	Jania rubens	species
5276180	2655124	Jania pumila	species
5276133	2655124	Jania cubensis	species
5276193	2655124	Jania fastigiata	species
5276186	2655124	Jania pedunculata	species
5276130	2655124	Jania subulata	species
5276047	2654833	Corallina panizzoi	species
5276013	2654833	Corallina officinalis	species
2664072	2663839	Acrochaetium phacelorhizum	species
7511719	2663839	Acrochaetium madininae	species
2663896	2663839	Acrochaetium dictyopteridis	species
2664448	2663839	Acrochaetium flexuosum	species
2664283	2663839	Acrochaetium domerguei	species
8717915	2663839	Acrochaetium microscopicum	species
2664394	2663839	Acrochaetium subtilissimum	species
5278571	2664785	Plocamium brasiliense	species
5278595	2664785	Plocamium cartilagineum	species
2659108	2659089	Dasya baillouviana	species
2659188	2659089	Dasya caraibica	species
8100482	2659089	Dasya harveyi	species
2659148	2659089	Dasya crouaniana	species
2659168	2659089	Dasya brasiliensis	species
2659195	2659089	Dasya corymbifera	species
2659157	2659089	Dasya rigidula	species
2659178	2659089	Dasya ocellata	species
2659200	2659089	Dasya spinuligera	species
2659116	2659089	Dasya antillarum	species
2640041	2639997	Stigeoclonium thermale	species
2640044	2639997	Stigeoclonium fasciculare	species
2658972	2658971	Dictyurus occidentalis	species
2658838	2658835	Thuretia bornetii	species
2659070	2658984	Heterosiphonia crispella	species
2659045	2658984	Heterosiphonia gibbesii	species
2659084	2659078	Halydictyon mirabile	species
5823939	4375909	Palisada flagellifera	species
6452886	4375909	Palisada corallopsis	species
5823941	4375909	Palisada perforata	species
6452870	4375909	Palisada intermedia	species
7497008	2660343	Alsidium seaforthii	species
7692312	2660343	Alsidium triquetrum	species
2659660	2659650	Bryocladia thyrsigera	species
2659658	2659650	Bryocladia cuspidata	species
6452808	2658959	Heterodasya mucronata	species
5277369	2659688	Amansia multifida	species
2652689	2652688	Murrayella periclados	species
5277562	2660247	Digenea simplex	species
5277305	2659277	Acanthophora muscoides	species
5277297	2659277	Acanthophora spicifera	species
2659338	2659309	Herposiphonia secunda	species
2659353	2659309	Herposiphonia nuda	species
2659356	2659309	Herposiphonia parca	species
2659389	2659309	Herposiphonia bipinnata	species
2659328	2659309	Herposiphonia pecten-veneris	species
4376014	2659407	Osmundea oederi	species
2660901	2660885	Osmundaria obtusiloba	species
2660880	2660879	Ophidocladus simpliciusculus	species
5277776	5277608	Polysiphonia scopulorum	species
5278048	5277608	Polysiphonia mollis	species
5277727	5277608	Polysiphonia exilis	species
5278032	5277608	Polysiphonia homoia	species
5277663	5277608	Polysiphonia howei	species
5277654	5277608	Polysiphonia atlantica	species
5277802	5277608	Polysiphonia binneyi	species
5277633	5277608	Polysiphonia havanensis	species
8381259	5277608	Polysiphonia schneideri	species
5277953	5277608	Polysiphonia opaca	species
5277647	5277608	Polysiphonia denudata	species
5279759	2668698	Chondria atropurpurea	species
5279800	2668698	Chondria floridana	species
5279791	2668698	Chondria collinsiana	species
5279751	2668698	Chondria curvilineata	species
7769508	2668698	Chondria dasyphylla	species
5279762	2668698	Chondria platyramea	species
